date,id,storage
16/08/2020,1,325.28835394243026
23/08/2020,1,326.1055597142448
30/08/2020,1,332.0063068838642
06/09/2020,1,324.2119679485193
13/09/2020,1,359.991369687996
20/09/2020,1,340.2739665653596
27/09/2020,1,352.77847365557113
04/10/2020,1,346.99248883787595
11/10/2020,1,355.0551574404392
18/10/2020,1,351.03519428666687
25/10/2020,1,395.00391547277667
01/11/2020,1,379.96655699178496
08/11/2020,1,403.07081338893045
15/11/2020,1,395.250775805571
22/11/2020,1,391.25900268060855
29/11/2020,1,403.5443586121087
06/12/2020,1,406.9461739022964
13/12/2020,1,422.49923528592126
20/12/2020,1,423.895863896204
27/12/2020,1,432.2752987504333
03/01/2021,1,423.4382800981761
10/01/2021,1,439.4396444334715
17/01/2021,1,483.8503036699844
24/01/2021,1,456.5286343589959
31/01/2021,1,458.39282438796135
07/02/2021,1,486.9093795079407
14/02/2021,1,510.63066739490364
21/02/2021,1,475.39881845063735
28/02/2021,1,501.7730817690157
07/03/2021,1,503.1045987162539
14/03/2021,1,493.8359573013672
21/03/2021,1,538.9110586694038
28/03/2021,1,535.1301597593042
04/04/2021,1,544.0956252819522
11/04/2021,1,539.2178674893188
18/04/2021,1,564.7281452897142
25/04/2021,1,557.1351161007412
02/05/2021,1,570.302747547863
09/05/2021,1,562.9369472589385
16/05/2021,1,568.3162021341353
23/05/2021,1,613.4595775467783
30/05/2021,1,592.5506973363222
06/06/2021,1,611.114998061547
13/06/2021,1,612.6575813687787
20/06/2021,1,612.8045226437538
27/06/2021,1,617.8829113809411
04/07/2021,1,640.8485586154417
11/07/2021,1,632.5699487103595
18/07/2021,1,640.3241684528721
25/07/2021,1,648.2160923658435
01/08/2021,1,670.5986051178859
08/08/2021,1,668.0006252836582
15/08/2021,1,668.1405522641181
22/08/2021,1,658.3163555690363
29/08/2021,1,650.1621032260846
05/09/2021,1,689.0035234458298
12/09/2021,1,692.8677322343228
19/09/2021,1,679.6070200478445
26/09/2021,1,692.9237445226559
03/10/2021,1,699.321641163229
10/10/2021,1,702.5947900239549
17/10/2021,1,706.1935848882774
24/10/2021,1,687.4998374678681
31/10/2021,1,718.7325253600503
07/11/2021,1,678.6929463198958
14/11/2021,1,711.40963615088
21/11/2021,1,706.6911401026395
28/11/2021,1,712.890054787125
05/12/2021,1,728.1789972115223
12/12/2021,1,722.1728467713225
19/12/2021,1,682.345120402604
26/12/2021,1,673.5141939964925
02/01/2022,1,710.1249852104833
09/01/2022,1,681.3811712520264
16/01/2022,1,694.8641828700223
23/01/2022,1,705.8015817386023
30/01/2022,1,666.4183432269102
06/02/2022,1,657.0126096592566
13/02/2022,1,689.8597628936178
20/02/2022,1,683.6689569980274
27/02/2022,1,676.0783322723266
06/03/2022,1,676.8397171530233
13/03/2022,1,659.5895689271639
20/03/2022,1,645.7753521993421
27/03/2022,1,661.70921406985
03/04/2022,1,645.1217921589572
10/04/2022,1,630.2973787101605
17/04/2022,1,657.5578035113313
24/04/2022,1,643.8527713155905
01/05/2022,1,645.4587061391207
08/05/2022,1,618.9022517311022
15/05/2022,1,618.0538734097381
22/05/2022,1,606.9329748370841
29/05/2022,1,602.4325264408532
05/06/2022,1,612.3056271060689
12/06/2022,1,591.1104663222952
19/06/2022,1,601.5245233892186
26/06/2022,1,594.4660456397686
03/07/2022,1,612.8011118515528
10/07/2022,1,554.4639381341738
17/07/2022,1,581.4949269663954
24/07/2022,1,559.5538491292997
31/07/2022,1,553.3154278792049
07/08/2022,1,524.3284512497842
14/08/2022,1,531.6558841690054
21/08/2022,1,542.132100492003
28/08/2022,1,522.1264872615816
04/09/2022,1,516.9244423284309
11/09/2022,1,503.66960574456215
18/09/2022,1,517.6587535792189
25/09/2022,1,492.3274670863162
02/10/2022,1,451.9635408204072
09/10/2022,1,466.93113928474867
16/10/2022,1,440.15628772636944
23/10/2022,1,413.3375042498476
30/10/2022,1,446.63423863214456
06/11/2022,1,467.13342726490004
13/11/2022,1,440.45908911466205
20/11/2022,1,414.8754787654361
27/11/2022,1,411.16443371401147
04/12/2022,1,435.1559239670849
11/12/2022,1,413.6039144849092
18/12/2022,1,405.13357968495933
25/12/2022,1,396.9271227396678
07/01/2018,2,500.5760039233302
14/01/2018,2,519.7714960111701
21/01/2018,2,523.6579571286208
28/01/2018,2,526.2613214631888
04/02/2018,2,515.0049713304617
11/02/2018,2,545.8915422148706
18/02/2018,2,535.4815798625848
25/02/2018,2,569.6056842623767
04/03/2018,2,541.5062643250433
11/03/2018,2,565.7921469893496
18/03/2018,2,574.9301553141516
25/03/2018,2,562.2439213068751
01/04/2018,2,614.8947993265132
08/04/2018,2,617.7912092297338
15/04/2018,2,595.6094099581284
22/04/2018,2,620.6653405691426
29/04/2018,2,621.1346656923789
06/05/2018,2,582.4453645949081
13/05/2018,2,631.4190270876986
20/05/2018,2,632.5683685479405
27/05/2018,2,640.3648190517246
03/06/2018,2,628.3856955982036
10/06/2018,2,645.7070858832619
17/06/2018,2,652.0603899509989
24/06/2018,2,677.3137958495736
01/07/2018,2,669.0309932930174
08/07/2018,2,668.2108715085393
15/07/2018,2,695.2594312803236
22/07/2018,2,667.7719596751165
29/07/2018,2,673.7745495077185
05/08/2018,2,655.6143329748337
12/08/2018,2,709.3814219200406
19/08/2018,2,703.0141113244077
26/08/2018,2,704.7272536015108
02/09/2018,2,703.1509448814198
09/09/2018,2,696.6269907372899
16/09/2018,2,699.776001097161
23/09/2018,2,694.0417640125545
30/09/2018,2,695.7534525187087
07/10/2018,2,700.3135514965163
14/10/2018,2,722.5728979290732
21/10/2018,2,708.3315648321498
28/10/2018,2,698.924319501858
04/11/2018,2,690.6197882114374
11/11/2018,2,689.0003373132048
18/11/2018,2,721.486895148274
25/11/2018,2,703.6755905495847
02/12/2018,2,695.4274839296993
09/12/2018,2,687.2728829346777
16/12/2018,2,673.5965170576796
23/12/2018,2,686.714728471293
30/12/2018,2,698.0302013466459
06/01/2019,2,675.971426662574
13/01/2019,2,675.1160114102647
20/01/2019,2,671.610242508494
27/01/2019,2,672.7120469085593
03/02/2019,2,643.0623136440942
10/02/2019,2,659.068898911048
17/02/2019,2,645.1858360751522
24/02/2019,2,666.4387373770539
03/03/2019,2,636.5526199278601
10/03/2019,2,651.4898664814855
17/03/2019,2,660.2120251603261
24/03/2019,2,626.9496688301095
31/03/2019,2,616.7433884893127
07/04/2019,2,622.5659127076826
14/04/2019,2,613.4143490179422
21/04/2019,2,592.1230977913882
28/04/2019,2,607.3653878510495
05/05/2019,2,623.9600123122033
12/05/2019,2,582.9926337569799
19/05/2019,2,576.829731255078
26/05/2019,2,557.0893137780081
02/06/2019,2,570.3324161015998
09/06/2019,2,539.5272914321225
16/06/2019,2,534.2276836170603
23/06/2019,2,562.5511867616822
30/06/2019,2,522.2347820432433
07/07/2019,2,544.4443651519435
14/07/2019,2,543.4550490114766
21/07/2019,2,516.8147988091962
28/07/2019,2,513.5418786615277
04/08/2019,2,526.8331254316307
11/08/2019,2,486.9104136612474
18/08/2019,2,473.2932273234428
25/08/2019,2,454.24316829072797
01/09/2019,2,467.55821611460425
08/09/2019,2,481.5596589478377
15/09/2019,2,466.2664048296435
22/09/2019,2,430.312269600839
29/09/2019,2,424.26634541456417
06/10/2019,2,422.2807860219616
13/10/2019,2,427.07752321654493
20/10/2019,2,412.5783227177003
27/10/2019,2,411.9640463522236
03/11/2019,2,406.42254354183575
10/11/2019,2,390.859059539805
17/11/2019,2,388.2620671041502
24/11/2019,2,385.6519558757325
01/12/2019,2,375.15563529924253
08/12/2019,2,378.0128997061061
15/12/2019,2,392.75973267920085
22/12/2019,2,368.01281799083614
29/12/2019,2,354.6153866588038
05/01/2020,2,323.34772158798563
12/01/2020,2,349.5440081676105
19/01/2020,2,309.84077469362944
26/01/2020,2,313.45981432205434
02/02/2020,2,343.2139404552548
09/02/2020,2,337.0377686261251
16/02/2020,2,320.50175644284525
23/02/2020,2,293.66944409586046
01/03/2020,2,310.58539794032924
08/03/2020,2,303.0824915357081
15/03/2020,2,320.2003213928573
22/03/2020,2,342.1778844886003
29/03/2020,2,309.5136274075187
05/04/2020,2,292.80430954649887
12/04/2020,2,285.4591843348238
19/04/2020,2,300.9908822745742
26/04/2020,2,298.2883491347965
03/05/2020,2,283.06984098777764
10/05/2020,2,301.78565299334144
17/05/2020,2,282.7700795896714
24/05/2020,2,317.00462098714996
31/05/2020,2,316.8473442488574
07/06/2020,2,318.0579064945214
14/06/2020,2,295.8481116981937
21/06/2020,2,312.14035348241663
28/06/2020,2,304.19445882806525
05/07/2020,2,302.3829641463351
12/07/2020,2,305.45127430614144
19/07/2020,2,293.6462781670267
26/07/2020,2,294.36398299898656
02/08/2020,2,331.0887148229723
09/08/2020,2,319.72497754322734
16/08/2020,2,329.5218002993477
23/08/2020,2,345.23995962364137
30/08/2020,2,308.40732394818264
06/09/2020,2,327.0773016829621
13/09/2020,2,346.14259094361825
20/09/2020,2,354.298767341296
27/09/2020,2,347.89021308992983
04/10/2020,2,374.32962337638935
11/10/2020,2,367.6021780186867
18/10/2020,2,352.00033947901653
25/10/2020,2,362.1864191272011
01/11/2020,2,394.3599364972945
08/11/2020,2,395.5394609548392
15/11/2020,2,366.56498826677307
22/11/2020,2,421.89074015408806
29/11/2020,2,417.4150429785508
06/12/2020,2,435.49978447528736
13/12/2020,2,416.62433558202133
20/12/2020,2,425.08927317137346
27/12/2020,2,419.8772682182905
03/01/2021,2,482.1708439121931
10/01/2021,2,448.9105199666811
17/01/2021,2,482.8524383192071
24/01/2021,2,456.88774583196243
31/01/2021,2,476.66184908731026
07/02/2021,2,456.77919722076405
14/02/2021,2,483.7785771700541
21/02/2021,2,511.9655066138559
28/02/2021,2,486.12475225916734
07/03/2021,2,528.6688001992967
14/03/2021,2,525.3098166540052
21/03/2021,2,512.2278941557641
28/03/2021,2,527.9578594662418
04/04/2021,2,536.1380124669819
11/04/2021,2,549.7597495068651
18/04/2021,2,549.8642233556142
25/04/2021,2,552.815257830983
02/05/2021,2,567.8774801375921
09/05/2021,2,564.1575130625255
16/05/2021,2,567.2148449476122
23/05/2021,2,592.7039524796676
30/05/2021,2,613.4003812877178
06/06/2021,2,583.7992171394495
13/06/2021,2,613.2170601622487
20/06/2021,2,609.6723577631672
27/06/2021,2,610.8451443789791
04/07/2021,2,644.1988845344772
11/07/2021,2,629.3254174420083
18/07/2021,2,665.0703484214146
25/07/2021,2,636.1851785457304
01/08/2021,2,658.7485102184934
08/08/2021,2,654.3837155658031
15/08/2021,2,651.0912211113027
22/08/2021,2,675.5850521080012
29/08/2021,2,668.5668954300595
05/09/2021,2,683.808733180505
12/09/2021,2,677.6616526127548
19/09/2021,2,665.430402205173
26/09/2021,2,683.2644482507694
03/10/2021,2,688.3793228976899
10/10/2021,2,704.5039675421982
17/10/2021,2,678.7787976795527
24/10/2021,2,693.7441544287756
31/10/2021,2,670.179749666629
07/11/2021,2,707.1642380993312
14/11/2021,2,682.2615453763656
21/11/2021,2,672.186766100924
28/11/2021,2,698.8975155701364
05/12/2021,2,716.579146985014
12/12/2021,2,677.0394604474646
19/12/2021,2,683.2022402296175
26/12/2021,2,687.6951443347111
02/01/2022,2,680.9291996295462
09/01/2022,2,702.297775815184
16/01/2022,2,682.9397520240677
23/01/2022,2,682.3829485366214
30/01/2022,2,699.8248844749287
06/02/2022,2,677.3295970093685
13/02/2022,2,692.4619790552703
20/02/2022,2,668.4323910755974
27/02/2022,2,661.5833006298261
06/03/2022,2,648.7299563586062
13/03/2022,2,700.415344841349
20/03/2022,2,663.6738828264588
27/03/2022,2,667.8680373522812
03/04/2022,2,659.231679889986
10/04/2022,2,657.3490249014361
17/04/2022,2,650.7178846310477
24/04/2022,2,673.3970063299637
01/05/2022,2,623.7768792252713
08/05/2022,2,610.3797442610186
15/05/2022,2,612.7453602600227
22/05/2022,2,601.8979850990085
29/05/2022,2,626.9365852339531
05/06/2022,2,621.6801814828941
12/06/2022,2,588.4353523900645
19/06/2022,2,575.3269924099696
26/06/2022,2,584.0477569613789
03/07/2022,2,603.2905552164972
10/07/2022,2,533.0622325552011
17/07/2022,2,576.0757928341078
24/07/2022,2,544.7598401458972
31/07/2022,2,569.131381029289
07/08/2022,2,529.907549465232
14/08/2022,2,534.2775539516375
21/08/2022,2,508.38995503075023
28/08/2022,2,508.70479508436966
04/09/2022,2,536.4962142179537
11/09/2022,2,520.3390362419211
18/09/2022,2,494.3151850921644
25/09/2022,2,479.5969700389047
02/10/2022,2,456.562668859961
09/10/2022,2,471.40737686335126
16/10/2022,2,469.2246880437786
23/10/2022,2,460.8482651147784
30/10/2022,2,453.1790899590867
06/11/2022,2,430.3028851049553
13/11/2022,2,438.7581822422189
20/11/2022,2,431.8835636834842
27/11/2022,2,444.63336230409544
04/12/2022,2,446.1977273286202
11/12/2022,2,409.1846797301653
18/12/2022,2,392.9190017938902
25/12/2022,2,396.7543176258092
07/01/2018,3,490.88568087118347
14/01/2018,3,496.55390407081944
21/01/2018,3,514.4896953894474
28/01/2018,3,507.3761844955366
04/02/2018,3,539.7395979616371
11/02/2018,3,536.6661775034635
18/02/2018,3,549.4954106353715
25/02/2018,3,550.4538985843094
04/03/2018,3,549.663209942119
11/03/2018,3,553.6370682372506
18/03/2018,3,571.4813895436527
25/03/2018,3,573.88219950512
01/04/2018,3,592.5737446668096
08/04/2018,3,595.8186321728759
15/04/2018,3,582.1285651634237
22/04/2018,3,610.0963425771
29/04/2018,3,595.3116183902143
06/05/2018,3,612.4015921622979
13/05/2018,3,623.247752705267
20/05/2018,3,602.3594305767696
27/05/2018,3,640.4891704675064
03/06/2018,3,646.8035696413264
10/06/2018,3,647.376928675198
17/06/2018,3,648.3695123146595
24/06/2018,3,653.8883276897667
01/07/2018,3,649.3664953579864
08/07/2018,3,664.248691415647
15/07/2018,3,664.0357042589366
22/07/2018,3,677.4759595118821
29/07/2018,3,661.5539627376764
05/08/2018,3,686.3995067800868
12/08/2018,3,687.9931176279514
19/08/2018,3,686.4256833188105
26/08/2018,3,684.3864605875409
02/09/2018,3,701.4025665717675
09/09/2018,3,670.0057363204271
16/09/2018,3,703.4504670816029
23/09/2018,3,701.4674248594197
30/09/2018,3,703.0581032925722
07/10/2018,3,705.248686207301
14/10/2018,3,690.0907891567238
21/10/2018,3,696.104345430507
28/10/2018,3,709.3570963564862
04/11/2018,3,705.770257629335
11/11/2018,3,701.6260061060194
18/11/2018,3,674.7315163038922
25/11/2018,3,704.1435877094264
02/12/2018,3,711.956290434936
09/12/2018,3,707.6106829626113
16/12/2018,3,693.7404889647241
23/12/2018,3,664.3524727792786
30/12/2018,3,699.0635030430132
06/01/2019,3,679.6506658143398
13/01/2019,3,640.5368554342687
20/01/2019,3,680.5838688266867
27/01/2019,3,648.6855546423936
03/02/2019,3,647.5108681223523
10/02/2019,3,653.0754908049166
17/02/2019,3,677.0906365157065
24/02/2019,3,647.6072815759389
03/03/2019,3,652.1764738923837
10/03/2019,3,669.0536847282585
17/03/2019,3,661.2559098092615
24/03/2019,3,630.1033115119234
31/03/2019,3,622.144216940257
07/04/2019,3,600.781369309448
14/04/2019,3,603.0279133193538
21/04/2019,3,613.4077182156755
28/04/2019,3,606.3875580424934
05/05/2019,3,595.3808449776815
12/05/2019,3,601.7863385494246
19/05/2019,3,568.2873540005502
26/05/2019,3,571.9221463287925
02/06/2019,3,576.5147341537238
09/06/2019,3,566.9941233961557
16/06/2019,3,566.8958356183189
23/06/2019,3,549.3114837855012
30/06/2019,3,531.1755396002105
07/07/2019,3,533.6568855159095
14/07/2019,3,505.55075100897284
21/07/2019,3,488.3330119738982
28/07/2019,3,513.951084332223
04/08/2019,3,496.7222562840139
11/08/2019,3,494.48748408848826
18/08/2019,3,456.72304881994575
25/08/2019,3,469.06492389159064
01/09/2019,3,457.9347532034361
08/09/2019,3,446.4093140630131
15/09/2019,3,418.0472490116936
22/09/2019,3,439.4205359900526
29/09/2019,3,450.55654049454597
06/10/2019,3,435.5583202900321
13/10/2019,3,413.67930283412767
20/10/2019,3,415.43485454950104
27/10/2019,3,420.0992383741475
03/11/2019,3,360.56518493134115
10/11/2019,3,393.47261513788214
17/11/2019,3,397.0126784359159
24/11/2019,3,392.7849995960046
01/12/2019,3,401.9261339573906
08/12/2019,3,387.4857719176426
15/12/2019,3,369.3850386004745
22/12/2019,3,363.66287381100506
29/12/2019,3,365.5824086825945
05/01/2020,3,340.54959601727927
12/01/2020,3,343.1218310532347
19/01/2020,3,352.6345359163156
26/01/2020,3,363.9570038378225
02/02/2020,3,328.0053420822472
09/02/2020,3,325.7182323841272
16/02/2020,3,325.7280443248937
23/02/2020,3,339.46766609826454
01/03/2020,3,315.70092613985474
08/03/2020,3,335.3039518560156
15/03/2020,3,296.1478519394729
22/03/2020,3,305.5213820661324
29/03/2020,3,303.287192737916
05/04/2020,3,316.2915623284239
12/04/2020,3,318.6963629440463
19/04/2020,3,279.1906311143248
26/04/2020,3,287.2134826503319
03/05/2020,3,305.3954155623366
10/05/2020,3,290.15991976967143
17/05/2020,3,277.1973657746197
24/05/2020,3,315.9002114915627
31/05/2020,3,308.31713642433976
07/06/2020,3,309.1842999679863
14/06/2020,3,295.82718301063016
21/06/2020,3,319.8566218151551
28/06/2020,3,302.5761014599488
05/07/2020,3,324.6616742347166
12/07/2020,3,296.8634818991331
19/07/2020,3,300.32997554728195
26/07/2020,3,319.0918865963788
02/08/2020,3,308.63901077287574
09/08/2020,3,332.72527458255263
16/08/2020,3,330.1767436943692
23/08/2020,3,316.3697355288831
30/08/2020,3,335.4972953876003
06/09/2020,3,333.57008746739
13/09/2020,3,357.2500607292979
20/09/2020,3,338.92905079363936
27/09/2020,3,346.95873341385305
04/10/2020,3,377.06048846656665
11/10/2020,3,398.02515477487987
18/10/2020,3,400.18620152485346
25/10/2020,3,377.09622094196993
01/11/2020,3,385.56069119589847
08/11/2020,3,411.58386904223823
15/11/2020,3,393.1843847582026
22/11/2020,3,387.0298185390914
29/11/2020,3,410.19777147368694
06/12/2020,3,422.1223913678218
13/12/2020,3,409.94260453087384
20/12/2020,3,404.8313993688711
27/12/2020,3,415.22318177124873
03/01/2021,3,454.09833962279976
10/01/2021,3,440.16668560311064
17/01/2021,3,456.91923405241124
24/01/2021,3,469.7855128678392
31/01/2021,3,483.4913443887344
07/02/2021,3,476.8259425386131
14/02/2021,3,497.00231990876466
21/02/2021,3,483.8582786060428
28/02/2021,3,499.47519910761457
07/03/2021,3,497.2191532084595
14/03/2021,3,537.227757661707
21/03/2021,3,527.4809096095231
28/03/2021,3,524.3922062231724
04/04/2021,3,537.7384206465858
11/04/2021,3,547.1766123651535
18/04/2021,3,568.4141797146357
25/04/2021,3,541.2900336702725
02/05/2021,3,556.888208050933
09/05/2021,3,573.8892503682988
16/05/2021,3,624.5423310287754
23/05/2021,3,607.7617831052579
30/05/2021,3,598.4854927174351
06/06/2021,3,617.4197864523726
13/06/2021,3,644.0259804347443
20/06/2021,3,615.9155417835557
27/06/2021,3,620.0061257745359
04/07/2021,3,649.5764728920863
11/07/2021,3,644.5105952503624
18/07/2021,3,652.6658205052797
25/07/2021,3,640.2594330187176
01/08/2021,3,681.8140272992471
08/08/2021,3,683.4368226880661
15/08/2021,3,670.8907650812895
22/08/2021,3,677.0342740415434
29/08/2021,3,640.482720942536
05/09/2021,3,684.3262213722584
12/09/2021,3,675.4593964126299
19/09/2021,3,688.2262316221179
26/09/2021,3,695.0323780762945
03/10/2021,3,682.4806188333238
10/10/2021,3,664.769796231174
17/10/2021,3,697.8909512656938
24/10/2021,3,683.2133474411792
31/10/2021,3,691.0550192292145
07/11/2021,3,688.3241945327685
14/11/2021,3,693.3601761671474
21/11/2021,3,664.639344558189
28/11/2021,3,718.0399749927302
05/12/2021,3,703.7940641399683
12/12/2021,3,716.5771536144257
19/12/2021,3,729.2204014575929
26/12/2021,3,699.1831645389517
02/01/2022,3,670.8351054870677
09/01/2022,3,683.1980547344715
16/01/2022,3,676.9466964862844
23/01/2022,3,685.6775499363494
30/01/2022,3,692.2700231656837
06/02/2022,3,658.6295074685502
13/02/2022,3,691.1074099886827
20/02/2022,3,660.3478188545398
27/02/2022,3,684.2258572850556
06/03/2022,3,674.6193285188153
13/03/2022,3,667.7928344497844
20/03/2022,3,667.382122469304
27/03/2022,3,656.1123665970795
03/04/2022,3,650.5103508736354
10/04/2022,3,629.7082526832938
17/04/2022,3,649.5281777176922
24/04/2022,3,672.456756401273
01/05/2022,3,669.0682040328976
08/05/2022,3,653.5689398006654
15/05/2022,3,638.5117793000613
22/05/2022,3,611.7714183841867
29/05/2022,3,637.3734162699678
05/06/2022,3,608.5325950232133
12/06/2022,3,601.8219529208733
19/06/2022,3,591.8151220793255
26/06/2022,3,590.7491352437697
03/07/2022,3,575.8954735245304
10/07/2022,3,574.0990412815794
17/07/2022,3,551.9074046679608
24/07/2022,3,555.2912129865182
31/07/2022,3,587.7342208804172
07/08/2022,3,545.0324981589541
14/08/2022,3,534.9788828882987
21/08/2022,3,538.9697557269195
28/08/2022,3,533.9854901673931
04/09/2022,3,499.00209388468085
11/09/2022,3,504.9229742115216
18/09/2022,3,514.1143449884461
25/09/2022,3,496.69712002805016
02/10/2022,3,486.79908656016477
09/10/2022,3,500.62249257099705
16/10/2022,3,459.5216454379784
23/10/2022,3,463.35026890891015
30/10/2022,3,446.7850888999032
06/11/2022,3,469.4846529495028
13/11/2022,3,410.47438453355517
20/11/2022,3,422.4115389442544
27/11/2022,3,417.337577246629
04/12/2022,3,428.1498198609086
11/12/2022,3,420.3336472755751
18/12/2022,3,425.34150496510944
25/12/2022,3,374.1185569371788
